"id_job","duration","required_work_experience","job_type","salary_period","salary","position_name","latitude","longitude","applied"
"0c596d4590b5g9464g4e2fga8f6g0862cbfb","PERMANENT","1-2 Years","FULL_TIME","HOUR",15,"Line cook",40.713005065917969,-73.958938598632812,0
"0c5ab4f9c2ecg9e9ag48bag2f65gf8616fe8","PERMANENT","No","FULL_TIME","HOUR",13,"Sales person",40.7272834777832,-73.893569946289062,0
"0c91c826d09cg82d6g45acga78dg2651cba1","PERMANENT","1-2 Years","PART_TIME","HOUR",15,"Delivery & courier",40.801998138427734,-73.936576843261719,0
"0c9c703feff1ga293g45d8g51feg8ecc332d","","1-2 Years","NONE","HOUR",11,"Front desk & receptionist",40.658420562744141,-74.299591064453125,0
"0ceba02b01fag808ag47beg5229g2f912816","","No","FULL_TIME","HOUR",16,"Construction operator",40.854774475097656,-73.903892517089844,0
"0cf754974dc3g9502g4ef1g9086g1e4bf454","PERMANENT","1-2 Years","FULL_TIME","HOUR",17,"Bus & shuttle driver",40.414829254150391,-74.2295913696289,0
"0d0a765745cagb977g4696g8f03g10030314","PERMANENT","No","FULL_TIME","HOUR",8,"Dishwasher",40.847679138183594,-73.984809875488281,0
"0d2142070456gb5bdg41abg84fcgc84112dc","PERMANENT","2-3 Years","FULL_TIME","HOUR",16,"Mechanic & technician",40.567047119140625,-111.89643096923828,0
"0d456dad20adgbd7eg4969g51bdgadae3d98","PERMANENT","No","FULL_TIME","HOUR",11,"Line cook",41.007648468017578,-74.2950439453125,0
"0d6909d7af5cg9c83g46f8gdc4bg32b0ff88","PERMANENT","1-2 Years","FULL_TIME","HOUR",13,"Daycare",40.7585563659668,-73.765434265136719,0
"0db4847955fcga0ccg4af4gcf08ge6dfa2b6","TEMPORAL","No","PART_TIME","HOUR",40,"Inventory & shipping clerk",40.7568244934082,-73.963706970214844,0
"0df080b2bd53g8884g42c5gc995g3e06a51c","TEMPORAL","1-2 Years","PART_TIME","HOUR",10,"Active Sportswear Designer",40.755321502685547,-73.9932861328125,0
"0e087f85e9b0gb515g4113g51c7g0310433b","PERMANENT","No","FULL_TIME","HOUR",12,"Server & wait staff",40.712776184082031,-74.005973815917969,0
"0e0e1441106ag94f0g4480g381bg46d25b56","","+3 Years","FULL_TIME","HOUR",15,"Barber",40.7440185546875,-73.998916625976562,0
"0e6d4d056c87g83cag4b33g0fb1g3a855850","PERMANENT","No","FULL_TIME","HOUR",12,"Cashier",40.766643524169922,-73.991218566894531,0
"0e7ac02bd927g9d6bg4ab9gc56fg0bece190","TEMPORAL","No","PART_TIME","HOUR",10,"Warehouse operator",40.696743011474609,-74.16510009765625,0
"0ea5c04dcc39ga086g453dgc7f5gfdbfbee7","PERMANENT","+3 Years","PART_TIME","HOUR",13,"Front desk & receptionist",40.586811065673828,-74.6985855102539,0
"0f2048c4062dgb409g4794g7e37gcd35add7","PERMANENT","+3 Years","FULL_TIME","HOUR",18,"Dribing",40.657497406005859,-73.3971176147461,0
"0f61669c63b4g8be3g46edg56f5g8cfe6b7d","TEMPORAL","No","FULL_TIME","","","Solar installer",40.804264068603516,-73.168998718261719,0
"0f72f06d1753g9b9fg46b0g1268gbf5d79da","PERMANENT","1-2 Years","PART_TIME","HOUR",11,"Food service workers",40.516319274902344,-74.234344482421875,0
"0f7d3905d649gb5c6g45a4gd956gc718ca57","PERMANENT","No","FULL_TIME","HOUR",13,"Delivery driver",40.568889617919922,-74.612861633300781,0
"10c2cc698860gb208g4779gd150g058eb959","PERMANENT","No","FULL_TIME","HOUR",10,"Warehouse operator",40.759937286376953,-74.034439086914062,0
"10cca9bb8285ga8ccg4e48g5f9bgad0483dd","PERMANENT","1-2 Years","PART_TIME","HOUR",15,"Concierge",40.746391296386719,-73.981765747070312,0
"110add1053b9gb809g4005gadbagf3a10f43","PERMANENT","No","FULL_TIME","HOUR",40,"Assistant & Secretary",40.7127799987793,-74.005966186523438,0
"1133644a70bag85c6g4045g7786g1d41d4f5","TEMPORAL","1-2 Years","PART_TIME","HOUR",8,"Busser",40.567047119140625,-111.89643096923828,0
"11414126971fga038g495ega5ddg2b727367","PERMANENT","1-2 Years","FULL_TIME","HOUR",22,"Bookkeeper & accountant",40.759067535400391,-73.989875793457031,0
"11a217c3e4c5g9a84g42f5g14c0g0e13201f","PERMANENT","No","FULL_TIME","HOUR",13,"Porter",40.742702484130859,-74.00079345703125,0
"11c80c9f0a9dg8f6fg492ag206egd51221d2","PERMANENT","1-2 Years","FULL_TIME","HOUR",11.75,"Cashier & counter person",40.761573791503906,-73.2613754272461,0
"1244bf57cb57g8ffdg4470g80f9gebc6f546","PERMANENT","1-2 Years","FULL_TIME","HOUR",13,"Host staff",40.745185852050781,-73.9898452758789,0
"12670f8f7289ga8c4g4ef8g086fg2a6d6ac0","PERMANENT","No","FULL_TIME","HOUR",8,"Delivery personnel",40.847679138183594,-73.984809875488281,0
"12af2ddc5967gaa1bg4ad1g7125g2a28731a","PERMANENT","1-2 Years","FULL_TIME","HOUR",13,"Handyman porter",40.678176879882812,-73.944160461425781,0
"12c8af6bc953g8723g487egfab4gaecca07b","PERMANENT","1-2 Years","PART_TIME","","","Drivers",40.712642669677734,-73.967277526855469,0
"12e91c808584gb0fag4840g0ba4gaf611af5","PERMANENT","No","FULL_TIME","MONTH",5000,"Sales",40.712776184082031,-74.005973815917969,0
"133af83e74d0g84adg4094g74cbg0227b163","PERMANENT","2-3 Years","FULL_TIME","MONTH",1200,"Store manager",40.678176879882812,-73.944160461425781,0
"1364107ddf51ga3b1g4e09g2042g1b2dd9b9","PERMANENT","1-2 Years","FULL_TIME","HOUR",11,"Cleaner",40.852878570556641,-74.042083740234375,0
"137adb0ed382gb5dag44a4g3be3g85a08e62","PERMANENT","No","FULL_TIME","HOUR",8,"Dishwasher",40.847679138183594,-73.984809875488281,0
"13ab48df0439gb43ag4faag1350g29b91e2c","PERMANENT","+3 Years","FULL_TIME","MONTH",1500,"Carpenter",40.894084930419922,-73.910995483398438,0
"147035f7fb75g844eg414eg68eegce8bb0fa","","1-2 Years","NONE","HOUR",15,"Assistant manager trainee",40.712776184082031,-74.005973815917969,0
"14ca93a6d8cdg9c58g4a31g8201g1ffb4e18","PERMANENT","No","FULL_TIME","HOUR",8,"Dishwasher",40.847679138183594,-73.984809875488281,0
"14f85107e339gaf4ag43e8gec7ag6dc326d9","PERMANENT","1-2 Years","FULL_TIME","HOUR",10,"House Kepping",40.7301025390625,-73.815361022949219,0
"151483856b52g8613g4251g85afgc034e3b8","PERMANENT","1-2 Years","PART_TIME","MONTH",500,"Cleaner",40.716426849365234,-73.992721557617188,0
"1540f7a230f3g88a0g4595g29cbgbbca2eb8","PERMANENT","2-3 Years","FULL_TIME","HOUR",11,"Daycare",40.7351188659668,-73.89599609375,0
"155d6ab3d7f5gba4cg4aedg24f2gb8136391","","1-2 Years","PART_TIME","HOUR",8,"Busser",40.567047119140625,-111.89643096923828,0
"15be46a9fee6g84b4g43f5g39fcg0e34689f","PERMANENT","No","FULL_TIME","MONTH",300,"Administrator",40.874240875244141,-73.8853759765625,0
"16363fbbec05g9b59g4bdag5397gbfa37944","TEMPORAL","No","FULL_TIME","HOUR",20,"Prsonal assistant",40.633983612060547,-73.967002868652344,0
"16862b0be9a2gba6ag40b9g98e8g82fd7066","PERMANENT","+3 Years","PART_TIME","HOUR",15,"Waitress",40.567047119140625,-111.89643096923828,0
"17142398193eg91f5g4e86g4981g3dd68952","PERMANENT","No","PART_TIME","HOUR",10,"Mover ",40.712776184082031,-74.005973815917969,0
"174ba42e7171gb677g4712g44f3g3317a235","PERMANENT","1-2 Years","FULL_TIME","HOUR",10,"Pizza cook",40.341762542724609,-74.305427551269531,0
"178fba1588e1ga546g4ba1g696fg64259e4e","PERMANENT","1-2 Years","FULL_TIME","HOUR",13,"Culinary specialist",40.579532623291016,-74.150199890136719,0
"179529b02a11g9525g4e31gd486g8329ae2d","","No","FULL_TIME","HOUR",8,"Dishwasher",40.847679138183594,-73.984809875488281,0
"17a1316cf7a3gb5c9g43e4gab92g16e41065","PERMANENT","1-2 Years","PART_TIME","HOUR",16.5,"Assistant",40.787124633789062,-73.417007446289062,0
"17a54cd4b5e5g8200g41e3g69f7g4c43d802","PERMANENT","1-2 Years","FULL_TIME","HOUR",7,"Threading Waxing Facial Etc. ",40.705047607421875,-73.809158325195312,0
"1840541c32b3g962cg449bgaaf7gf04014c3","PERMANENT","1-2 Years","PART_TIME","HOUR",13,"Line cook",40.810626983642578,-73.943801879882812,0
"1958ef4e257egaaa1g4badgbd8cg55ef3561","PERMANENT","1-2 Years","FULL_TIME","HOUR",15,"Delivery driver",40.732254028320312,-73.987411499023438,0
"19cefcb6c4c2gbb0dg4220g939cgad35c67c","PERMANENT","1-2 Years","PART_TIME","MONTH",666,"Pizza cook",4.7109885215759277,-74.072090148925781,0
"19f7c8bc4ab7g9c58g4d2bgca02gd48b03c5","PERMANENT","1-2 Years","FULL_TIME","HOUR",9,"Delivery guy",40.725570678710938,-73.86248779296875,0
"1a5d3ad4fbdcgab92g4020gd843g827461d8","PERMANENT","No","PART_TIME","HOUR",12,"Cashier & counter person",40.842876434326172,-73.292892456054688,0
"1a8aa4354d6dg8b9eg4abdgb86cga0862c24","","1-2 Years","NONE","HOUR",11,"Chef & cook",40.973152160644531,-73.9615249633789,0
"1a9ae69a0546g8d0eg4768g362cga7467800","PERMANENT","No","FULL_TIME","HOUR",10.75,"Porter",40.717754364013672,-74.043144226074219,0
"1aa908905cf9gbef1g4fa9g9950g07aa89e0","PERMANENT","1-2 Years","PART_TIME","HOUR",13,"Laundry cleaner",40.732254028320312,-73.987411499023438,0
"1abfae50f292g9935g4435g3d47g69ad77f7","","No","NONE","HOUR",9,"Cashier and Crew Member",40.935352325439453,-74.2691421508789,0
"1adb964ad227g88ffg4af9gb93bg528b9979","","1-2 Years","NONE","HOUR",15,"Bartender",40.752372741699219,-73.988555908203125,0
"1b0ed5b9e4e2g9868g464fg69f5g09f43785","PERMANENT","2-3 Years","FULL_TIME","MONTH",500,"Press operator",4.6805801391601562,-74.0430679321289,0
"1c0313907f69g8466g4b81g1001g87e1507d","PERMANENT","1-2 Years","FULL_TIME","HOUR",50,"Cleaner",4.6813654899597168,-74.045783996582031,0
"1c19317a6fe3gbffcg47b1g57ddg97b3c311","PERMANENT","2-3 Years","PART_TIME","HOUR",17,"Retail store manager",40.724102020263672,-73.985267639160156,0
"1c739e2beb65g9444g4374gcaf3g950c3494","PERMANENT","1-2 Years","PART_TIME","","","Pizza master",40.638034820556641,-73.999443054199219,0
"1c73fc00299bg9555g4009ga739g619cd021","PERMANENT","+3 Years","FULL_TIME","HOUR",10,"Hair stylist & hair colorist",40.743991851806641,-74.032363891601562,0
"1cefe9acfc0cga02bg446ag8758gdf507495","PERMANENT","1-2 Years","FULL_TIME","HOUR",11,"Cashier & counter person",40.917041778564453,-72.662040710449219,0
"1d18df1601edg80f6g44abg26a5g03919b53","PERMANENT","No","FULL_TIME","MONTH",1700,"Maintenance operator",40.723339080810547,-73.245620727539062,0
"1d48e9ede4dag8967g4df2g93b0gde65952d","PERMANENT","2-3 Years","FULL_TIME","HOUR",16,"Field Service Technician",33.596782684326172,-83.860183715820312,0
"1d8288756279g8e18g4716g2c21gf023e362","PERMANENT","+3 Years","FULL_TIME","HOUR",10,"Server & wait staff",40.712776184082031,-74.005973815917969,0
"1da7baa2f382gbb04g4148g929ag02db244f","PERMANENT","No","FULL_TIME","","","Cashier",40.74761962890625,-73.590995788574219,0
"1dc52764ee8bgb0c2g4da0g40ddgd0c1fa49","","1-2 Years","","HOUR",11,"Certified home health aide",40.856868743896484,-73.2067642211914,0
"1dc83ca78a73gb584g4e16g3beag4083a04b","PERMANENT","1-2 Years","FULL_TIME","HOUR",12,"Cashier & counter person",40.749794006347656,-73.982315063476562,0
"1e19a03d3097gae54g4791gd98agd23655d8","PERMANENT","No","PART_TIME","HOUR",12.5,"Barista",40.7512092590332,-74.025375366210938,0
"1e3aa7732a74ga7e4g499fg66e5g49015001","PERMANENT","1-2 Years","FULL_TIME","MONTH",8000,"Truck driver - Class A",42.280422210693359,-87.8598861694336,0
"1e4b91b85d43ga5c2g4bfeg3a79g2e9e549b","PERMANENT","2-3 Years","FULL_TIME","HOUR",15,"Delicatessen counter",40.7585563659668,-73.765434265136719,0
"1eb96fd5c0fcgabf9g4d1dg73d6g1c81ebaf","TEMPORAL","1-2 Years","PART_TIME","HOUR",11.5,"Inventory clerk",40.786285400390625,-74.330085754394531,0
"1edaf36f3c06g8050g4777gb166g0ba6babd","PERMANENT","No","FULL_TIME","HOUR",12,"Cashier",40.830894470214844,-73.687370300292969,0
"1eed7fa020e5gb208g400fgb1f0g6b3a4541","PERMANENT","1-2 Years","PART_TIME","HOUR",13,"Customer service representative",40.87890625,-73.844047546386719,0
"1f02d36712faga183g423fg27acg6a742ec6","TEMPORAL","1-2 Years","PART_TIME","HOUR",15,"Instructor",40.768356323242188,-73.736785888671875,0
"1f28b0ffccdagb41dg43d4g3049gf99b7583","","1-2 Years","NONE","HOUR",22,"Tutor",40.697589874267578,-74.2631607055664,0
"1fb77fe22f54ga435g4fc7gdde2g65fef180","PERMANENT","1-2 Years","FULL_TIME","MONTH",2000,"Delivery & courier",40.738594055175781,-73.928428649902344,0
"1fcf178bb359g8092g4371ga47bg7105d9c9","PERMANENT","1-2 Years","FULL_TIME","HOUR",13,"Hostess",40.763412475585938,-73.965469360351562,0
"200fef5355e8g9b23g41bcgef49gdc44c154","PERMANENT","2-3 Years","FULL_TIME","HOUR",12,"Cashier",40.598651885986328,-73.7544937133789,0
"20226dbc59adgba3fg49d8g2785gdc4e3736","PERMANENT","No","PART_TIME","HOUR",7,"Delivery personnel",40.869121551513672,-74.1340560913086,0
"212f0a61f848gbaa8g44dagbe9egcf21bd94","PERMANENT","No","FULL_TIME","MONTH",1800,"Energy Account Regulator",40.811550140380859,-73.946479797363281,0
"2133f08d8422gb536g4f3cg4b4ag3a1b76b0","PERMANENT","1-2 Years","FULL_TIME","MONTH",2000,"Carl the Bartender",40.764957427978516,-73.982872009277344,0
"213559ee2a94g8819g41fbg0201gc0590119","PERMANENT","1-2 Years","FULL_TIME","HOUR",19,"Server & wait staff",40.743461608886719,-73.954032897949219,0
"216433c2c1f9g8cd9g4560ge02agc1037137","PERMANENT","No","FULL_TIME","HOUR",12,"Delivery personnel",40.711299896240234,-74.311126708984375,0
"2179d1840790g9963g4085gaaf0gc4d894d2","PERMANENT","1-2 Years","PART_TIME","HOUR",15,"Packaging Team Member",40.718486785888672,-73.985176086425781,0
"2180033329ddg8013g4aeageefbgdb9e54cb","PERMANENT","2-3 Years","PART_TIME","HOUR",15,"Porter",40.775966644287109,-73.902694702148438,0
"2181ca9304d0gbbc3g47d4g805egf31d62a3","NONE","No","NONE","HOUR",8.6000003814697266,"Delivery personnel",40.498363494873047,-74.4337158203125,0
"21a9c864832dga1deg4ff9ga8e0g19ae9a53","PERMANENT","No","PART_TIME","HOUR",12,"Dishwasher",41.979511260986328,-73.656440734863281,0
"21bbec02b31dg976ag4be2g4094g13ee3647","","No","FULL_TIME","HOUR",7,"Delivery personnel",40.852291107177734,-73.904281616210938,0
"21c78ec1eabbg82bcg4db3gd836g6b7625f1","PERMANENT","1-2 Years","FULL_TIME","HOUR",9,"Porter",40.763603210449219,-73.921623229980469,0
"21c8c701c3c7g9fbeg4efeg8073ge9d4664d","PERMANENT","1-2 Years","PART_TIME","HOUR",14,"Cook (part time)",40.811733245849609,-73.91021728515625,0
"21f3ae626c5ag857fg48efg2fccg814e4be3","PERMANENT","+3 Years","FULL_TIME","HOUR",16,"Pizza cook",40.732208251953125,-74.003372192382812,0
"221269937bc9gbb92g4bfega197ge4d7da89","NONE","1-2 Years","NONE","MONTH",649,"Busser",4.7109885215759277,-74.072090148925781,0
"221fd402fafdg882bg4f05gc48bg7f4c9194","TEMPORAL","2-3 Years","FULL_TIME","HOUR",25,"Call center agent",4.6811971664428711,-74.045692443847656,0
"22386cc1f98cgb746g4b09g3ad5g10557918","PERMANENT","No","FULL_TIME","MONTH",8085,"Tesy",4.6811714172363281,-74.045822143554688,0
"22560f7a6968ga347g41f3g4246gafdbbabf","TEMPORAL","1-2 Years","FULL_TIME","HOUR",10,"Quality control",40.854057312011719,-73.929756164550781,0
"226500bb04d7g8b02g4aa6g582bg54966052","PERMANENT","+3 Years","FULL_TIME","HOUR",10,"Floor manager",40.712776184082031,-74.005973815917969,0
"22731b0cef10g8db4g4e70g3106g38e7e63d","PERMANENT","No","FULL_TIME","HOUR",12,"PHARMACY SALES",40.813331604003906,-73.955802917480469,0
"22e9523fc8c8g87abg46a9g1294g856347a2","PERMANENT","No","FULL_TIME","HOUR",11,"Grooming Salon Assistant",40.858364105224609,-73.419448852539062,0
"23ab2dcb9d56ga028g4d84ga327g3631db1e","PERMANENT","No","FULL_TIME","MONTH",2000,"U.S. Army Infantry",40.705192565917969,-73.794998168945312,0
"23d9bd71f60dg97fbg43bagfde5g93118604","","1-2 Years","","","","Plasterer",42.079544067382812,-73.951713562011719,0
"2403f9932289g90ccg4809gf2f1g6c6b9a25","PERMANENT","2-3 Years","PART_TIME","HOUR",15,"Human resources assistant",41.027011871337891,-73.764892578125,0
"241d04561ee0ga91eg491fgb447g87faeabf","PERMANENT","No","FULL_TIME","HOUR",15,"School bus driver  Assistant",40.68585205078125,-73.905029296875,0
"241dcfb278f7gbf29g40bag81bfg5f3b148e","PERMANENT","No","PART_TIME","HOUR",13,"Florist shop assistant",40.727310180664062,-74.000129699707031,0
"243358e11f1dgb6acg4891g012bge86ac33c","PERMANENT","No","PART_TIME","HOUR",18,"Assistant & Secretary",40.730445861816406,-73.953384399414062,0
"24521907e997g826dg4926gcfb0gd22242f0","PERMANENT","1-2 Years","FULL_TIME","MONTH",256,"Clerk",4.681006908416748,-74.045768737792969,0
"24d49bdd9e0bg8c2bg4f36gc29cg9b257b79","PERMANENT","1-2 Years","FULL_TIME","HOUR",13.5,"Warehouse associate",40.755657196044922,-73.5876235961914,0
"24d8489c5d09gbfe3g48cbgb741gf388100e","PERMANENT","1-2 Years","FULL_TIME","HOUR",10,"Porter",40.736480712890625,-74.164642333984375,0
"251004f79d15g8600g4790g831fg4c6f0064","PERMANENT","1-2 Years","FULL_TIME","HOUR",15,"Inside salesperson",40.809822082519531,-73.886833190917969,0
"2515ad6cddfbg9a6fg413eg6ef6g1d0add25","PERMANENT","1-2 Years","FULL_TIME","HOUR",16,"Administrator",40.712776184082031,-74.005973815917969,0
"251efc92f8ebga487g4f3cg721cg9a59e3c6","PERMANENT","1-2 Years","PART_TIME","","","Nurse: Dialysis",40.579532623291016,-74.150199890136719,0
"25305166b28fg8842g4f17g5dc7gfc462c1b","","No","FULL_TIME","HOUR",8,"Dishwasher",40.847679138183594,-73.984809875488281,0
"2584bc9f9a08ga297g49deg8234gd48d4d99","PERMANENT","1-2 Years","FULL_TIME","","","Delivery driver",40.925373077392578,-74.276542663574219,0
"25947f67fc57ga957g4767geecbgdabe90cc","PERMANENT","1-2 Years","PART_TIME","HOUR",15,"Administrator",4.6865596771240234,-74.036590576171875,0
"25a20affdf65gaf9ag42bbgeb76g02dba1aa","PERMANENT","No","FULL_TIME","HOUR",13,"Server & wait staff",40.599193572998047,-73.966567993164062,0
"25a949b4e257gb6a0g4029gaa9eg76f0edf6","PERMANENT","1-2 Years","FULL_TIME","HOUR",11,"Cashier",41.033985137939453,-73.762908935546875,0
"25ae54891f7cg9407g4c35gf330g4acd93fb","PERMANENT","No","PART_TIME","HOUR",11,"Dishwasher",40.811027526855469,-73.077651977539062,0
"25bdc9f1c8f9g8633g4afag16a5g2a9eafab","PERMANENT","No","FULL_TIME","HOUR",15,"Front desk & receptionist",40.84600830078125,-73.858680725097656,0
"25bf45e6c240g9341g4431g002fg32cb37dc","","1-2 Years","NONE","HOUR",7.5,"Busboy",40.724201202392578,-73.523109436035156,0
"25c0df1d1ef4g9cd2g49d2g90d7gb3c52d8c","PERMANENT","No","FULL_TIME","HOUR",12,"HVAC Technician",40.671890258789062,-73.8200912475586,0
"25c78bb82193g9196g4355gedabgbff86197","PERMANENT","1-2 Years","FULL_TIME","","","Fabric cutter",40.744678497314453,-73.948539733886719,0
"25f969739babg8dacg4b55g6856g6b08e310","PERMANENT","No","FULL_TIME","MONTH",3200,"Customer service sales representative",40.749393463134766,-73.884841918945312,0
"260f630eb279gb365g44adg0de1gf904865d","PERMANENT","2-3 Years","PART_TIME","HOUR",7,"Barber",40.712776184082031,-74.005973815917969,0
"2620b0ab0a3cgaf31g4554g07e0g077b1ab6","PERMANENT","1-2 Years","PART_TIME","HOUR",12,"Barista",40.5787353515625,-111.88794708251953,0
"26218cc87585gb6c2g41ddgc0bagf27077aa","PERMANENT","1-2 Years","FULL_TIME","HOUR",24,"Preschool teacher",40.657180786132812,-73.956863403320312,0
"263a011909c1g8cc1g46degb21cgd9f7b550","PERMANENT","No","PART_TIME","HOUR",13,"Delivery & courier",40.636833190917969,-73.986274719238281,0
"267deb827d69g914bg410bg449fge465eeed","PERMANENT","No","PART_TIME","HOUR",50,"Front desk & receptionist",40.740554809570312,-73.850593566894531,0
"26d5a69f25bfg9da1g4781gf0c0gfe17db6d","PERMANENT","No","FULL_TIME","HOUR",9,"Cleaner",40.759937286376953,-74.034439086914062,0
"270b909fc91egb735g4ca7g2c74g3e91837a","PERMANENT","2-3 Years","FULL_TIME","HOUR",10,"Tailor",40.709281921386719,-74.0093765258789,0
"2786caa70ba5ga47eg46c7ge9a9g1c20c37a","","1-2 Years","NONE","HOUR",15,"Front desk & receptionist",40.734420776367188,-73.8047103881836,0
"27ba92cdb997g81f0g411cge039g405b3a34","PERMANENT","1-2 Years","FULL_TIME","HOUR",12,"Barista",40.712783813476562,-74.005943298339844,0
"27d39770b267ga881g4671ge4d3g2e727a91","PERMANENT","2-3 Years","FULL_TIME","HOUR",11,"Counter person",40.639739990234375,-73.64215087890625,0
"27ef7bcc09c6g86c8g4317g2b75g02bea526","PERMANENT","1-2 Years","FULL_TIME","HOUR",12,"Call center agent",40.5669059753418,-111.89633178710938,0
"27efc2eb2a70ga80bg4e9ag418bg06204d80","","No","FULL_TIME","HOUR",15,"Ayudante De Cocina",41.080760955810547,-73.425041198730469,0
"28675914c38bgae79g46cdgaf17g03880394","PERMANENT","+3 Years","PART_TIME","HOUR",15,"Truck driver - Class A",4.7169699668884277,-74.0341796875,0
"289acb6a76f5gb507g485cga34cge5b78c05","","No","FULL_TIME","HOUR",10,"Barista",40.566841125488281,-111.89612579345703,0
"28e6e3880047ga42cg42abga2d4g0103ec49","PERMANENT","1-2 Years","FULL_TIME","HOUR",11,"Line cook",40.985221862792969,-73.824508666992188,0
"2915c80664adg9687g4e50gd083gd1a59532","PERMANENT","No","PART_TIME","HOUR",30,"Personal trainer",40.712783813476562,-74.005943298339844,0
"2942e86518aegb91cg4853g1287g9f36d867","PERMANENT","1-2 Years","PART_TIME","HOUR",13,"Delicatessen",40.567047119140625,-111.89643096923828,0
"29acbc90de58gb3b7g4878g5f79g55b84501","PERMANENT","1-2 Years","FULL_TIME","HOUR",10,"Sales representative",40.7706184387207,-74.232650756835938,0
"29f8296e2439gbc2eg44cfga2c7g25382f72","PERMANENT","1-2 Years","FULL_TIME","HOUR",13,"Dishwasher",40.744678497314453,-73.948539733886719,0
"2a350d44a8ebg8703g4997g6125gbc636861","","1-2 Years","NONE","HOUR",15,"Technical specialist",40.712776184082031,-74.005973815917969,0
"2a3c35b4e696ga12ag42fegee11g9e37f8ef","PERMANENT","No","FULL_TIME","MONTH",1500,"Energy Support",40.712783813476562,-74.005943298339844,0
"2a42e37a5e24g9044g444bgd574gc27241da","PERMANENT","No","FULL_TIME","MONTH",1000,"Telemarketer",40.844783782958984,-73.864830017089844,0
"2a77b5ed13ffg89d0g45feg40c5g491c4358","PERMANENT","1-2 Years","PART_TIME","HOUR",14,"Front desk & receptionist",40.773563385009766,-73.956558227539062,0
"2abcf6cdf9adg8e3fg4de9ge15fg3ecd503d","PERMANENT","No","FULL_TIME","HOUR",17,"Bus & shuttle driver",40.68585205078125,-73.905029296875,0
"2ac9277773a7g8362g4fe9gfa34gbd9b9240","PERMANENT","1-2 Years","FULL_TIME","HOUR",10,"Bartender",40.7592658996582,-73.981063842773438,0
"2b27e2d55116gad29g47c9g991bg6d75cb1c","","No","NONE","","","Cashier & counter person",40.663867950439453,-73.526542663574219,0
"2b3fb40a2648gb5b2g4b1fg9357g66b90d0b","PERMANENT","1-2 Years","FULL_TIME","","","Construction crew member",40.744678497314453,-73.948539733886719,0
"2b6a96988cd2g8839g451bg6ed9g4d69ad28","","1-2 Years","FULL_TIME","HOUR",14,"Host staff",40.760318756103516,-73.988731384277344,0
"2b81e1d0562ag9738g4913gd543g339ed73f","NONE","1-2 Years","NONE","","","Line cook",40.861091613769531,-74.060661315917969,0
"2bc564cd5642g8562g4bacga762gc8b91460","TEMPORAL","1-2 Years","FULL_TIME","HOUR",15,"Swimming pool technician",40.926212310791016,-73.118865966796875,0
"2c069b7678d5g8956g4648g102dg5a766019","","No","FULL_TIME","HOUR",14,"Cashier",4.6811871528625488,-74.045707702636719,0
"2c2d2122057bgbf1dg4808g2fbbg67445404","PERMANENT","1-2 Years","FULL_TIME","HOUR",7.5,"Waitress",41.000892639160156,-73.6628189086914,0
"2c530b8a5451g9eddg4844g2aadgf562f7a8","PERMANENT","No","PART_TIME","HOUR",11,"Cashier",40.797233581542969,-73.670822143554688,0
"2c8130af0674gbde8g4d6fg0890g07802fc6","TEMPORAL","No","PART_TIME","HOUR",10.5,"Server",41.446552276611328,-74.079353332519531,0
"2c9c050c7b2fg8679g4f21gf5fbgd682e47a","PERMANENT","1-2 Years","PART_TIME","HOUR",12,"Cashier & counter person",40.704078674316406,-74.010505676269531,0
"2c9c5e540b07gaeaeg46bbg0d27g6b3b7378","PERMANENT","1-2 Years","PART_TIME","HOUR",18,"Dental Assistant",41.140792846679688,-74.067420959472656,0
"2ca7efc1fc76g83cdg4026g988cg3349a9c6","PERMANENT","+3 Years","PART_TIME","HOUR",20,"Automotive painter",40.985153198242188,-74.117050170898438,0
"2cbec5f37962ga107g403agc2e3g064d6dd6","PERMANENT","No","FULL_TIME","HOUR",10,"Delivery driver",40.568889617919922,-74.612861633300781,0
"2cff604794edg8305g4173g3befg1b699911","PERMANENT","No","FULL_TIME","MONTH",4000,"Agent",40.7325553894043,-73.446517944335938,0
"2de334b8662bg80c8g4086g856bg28489559","PERMANENT","No","FULL_TIME","HOUR",13,"Line cook",40.712776184082031,-74.005973815917969,0
"2ded9084f9d7g8df4g4030gce30gf26183ac","PERMANENT","1-2 Years","FULL_TIME","HOUR",11.5,"Barista",40.7295036315918,-73.980682373046875,0
"2e34b42b2ee8gb751g467dg945dg1b3ab738","","No","NONE","","","Buyers",4.6811871528625488,-74.045707702636719,0
"2e67a686cb77g8aacg4ff6g7c29gf3ca7cbb","PERMANENT","No","FULL_TIME","HOUR",8,"Dishwasher",40.847679138183594,-73.984809875488281,0
"2e81ad0afb77gaf03g45a0g67e0gdc17bc43","TEMPORAL","No","FULL_TIME","HOUR",14,"Client service representative",43.6556510925293,-70.255020141601562,0
"2e98bbb12e50g8de8g4c1fgc1fag17e10f8a","PERMANENT","No","FULL_TIME","MONTH",1500,"Computer/Detection Systems Repairer",40.623142242431641,-74.0284194946289,0
"2f033d441a8fga088g440dg8ca8gd933073d","PERMANENT","1-2 Years","PART_TIME","HOUR",13,"Hookah Maker",40.810626983642578,-73.943801879882812,0
"2f22fc17457eg9eb5g44cfg391age321dded","PERMANENT","No","FULL_TIME","MONTH",1500,"Biochemist/Physiologist",40.623142242431641,-74.0284194946289,0
